,text,label,label_num
4578,sedih temen gw cowok liat banner iklan anies malah komen lah hubung sama suami apa istri lahir suami ikut libur masuk akal gw abis denger kek jirrrr istri butuh mental support banyak bantu pasca lahir anak pertama,Sosial Budaya,6
4579,juang anies sia sia bimbing bantu team sucses duduk kursi dki1 antar tuju gerbang kursi ri1 balik anies tendang menteri didik anies ikut pilgub tak dukung bahkan serang buzzer pelihara,Politik,1
4580,prabowo pahlawan tanda jasa selalu hadir butuh 02untukmelanjutkan buktinyata tiadahenti,Politik,1
4581,pidato anies batam tak kuasa ubah hukum keluarga,Politik,1
4582,videotron calon presiden capres nomor urut 1 anies baswedan jakarta dadak ditake kait perintah provinsi pemprov dki jakarta akhir buka suara plt kepala dinas komunikasi informatika statistik kominfotik dki jakarta sigit wijatmoko kata ditake downnya videotron anies pasang graha mandiri menteng jakarta pusat kait perintah semua bijak tayang konten masuk naik turun sepenuh rupa ranah kelola bukan diskominfotik tegas sigit selasa 1612024 simak berita lengkap hardnews politik newsone cariberitaditvone videotron aniesbaswedan pemprovdkijakarta politik tvonetvpemilu kamikabarkanandaputuskan maumemilih capres cawapres pemilu2024 pilpres2024 no02,Politik,1
4583,anies mutu sore aurel cewe zenius udah sampe depok ahok dishub bekas deres sekjen pbb kuli jepang kuala lumpur,Sosial Budaya,6
4584,calon presiden ri urut 3 ganjar pranowo ajak semua ikut jaga integritas konstitusi atur dasar negaraganjarpranowopilihanumat,Ideologi,4
4585,program pasang capres cawapres ri 03 ganjar pranowo mahfud md bikin ekonomi lebih baik 7 tumbuh terus ganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
4586,momen capres nomor urut 3 ganjar pranowo besuk rawan korban aniaya oknum tni boyolali tak tanya kondisi tanya kronologi jadi hingga rawan dukung pukul minta aparat aman masuk institusi tni tangan jadi ganjarmahfud2024 l3bihbaik,Pertahanan dan Keamanan,3
4587,ndasmu hina malam kayak cuma mas anies justru bicara soal sejahtera tentara gaji naik tiap tahun tukin baik rumah dinas tentara jgn hasut sesat dong,Politik,1
4588,apa khabar kau abah tak tahu nama tulis baca puisi memang panjang anies jadi gubernur banyak air mata lihat peluk peluk warga miskin amp pinggir,Sosial Budaya,6
4589,evaluasi pasal karet uu ite salah satu program prioritas ganjar pranowo pilih jadi presidenjnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4590,according prabowo gaza opressed dont sufficient military power tonedeaf statement coming mister defense,Pertahanan dan Keamanan,3
4591,ribu dukung aniesmuhaimin hadir kampanye akbar tegal tempofoto,Politik,1
4592,prabowo dukung mantap 02untukmelanjutkan buktinyata tiadahenti,Politik,1
4593,kira2 mau ngak papua,Sumber Daya Alam,0
4594,bapak anies baswedan promosi bijak lingkung cipta kota lebih hijau lanjut,Sosial Budaya,6
4595,baguuskalau hengkang biar jokowi prabowo tinggal situ,Sosial Budaya,6
4596,tegas bukan anti barat prabowo aku suka burger king tempobisnis,Politik,1
4597,pancar bahagia harap besar raut wajah masyarakat papuabegitu riang gembira warga papua tari sama pak anies,Sosial Budaya,6
4598,ragu ajengan muda gam ciamis nyata dukung tulus prabowogibran jabartetappakbowo darijabar untukindonesia,Politik,1
4599,ganjar mahfud hebat coblos3 3gm dulujokow isekarangganjar dukungantulus untuk02,Politik,1
4600,amat nilai turun videotron anies jadi snowball lawan politik,Politik,1
4601,3 bijak bas ilmu kasi cth kasus sila cek wawancara abdel achrian anies fokus jelas,Sosial Budaya,6
4602,capres nomor urut 1 anies baswedan ingat belanja alutsista bersih libat korporasi punya masalah korupsi,Pertahanan dan Keamanan,3
4603,program magang bumn langkah mantap ganjar pranowo santri prestasi kontribusi dunia kerja santribermutu jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4604,ghurem2 veraagustian mantab ganjar mahfud hebat coblos3 3gm ganjarmahfudm3nangdebat g4njarjkwpalsu,Politik,1
4605,prabowo naik gaji jabat korupsi keyataannya gaji tinggi korupsi henti kpk memberika nyata gaji besar bukan jamin cegah korupsi,Politik,1
4606,dulu sllu turun brtemu masyarakat ketemu rakyat bnyk keluh masyarakat ddptkan sini salah satu inspirasi ganjar knp beliau bangun satu desa satu puskesmas ganjarmahfud2024,Politik,1
4607,emang apa salah anies muhaimin maaf satusatunya salah hanya ada ubah indonesia lebih baik rakyat sejahtera sangat,Ideologi,4
4608,debat sama buzzer anies buzzer ahok kalah bukan politik identitas gusur gw anies gusur kirim link data yuk kampanye jangan pilih anies usur buzzer gw ngga pernah bilang gusur jaman anies gw,Politik,1
4609,allah baru mulai udah masak si bapak debatcapres anies rocks debat capres anies2ndstage hwaitingabahanies,Politik,1
4610,deklarasi kaula muda nusantara dukung aniesmuhaimin tempofoto,Politik,1
4611,rencana mundur sri mulyani sri mulyani kabar hendak mundur kabinet beda dapat menteri tahan prabowo subianto salah satu picu simak edisi baru koran tempo korantempodigital korantempo,Politik,1
4612,pribadi pak prabowo luar biasa kompeten mumpuni bawa indonesia 5 tahun depan tuju tuju bangsa indonesia emas lanjut indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas prabowo subianto,Ideologi,4
4613,pak anies sosok luar biasa kuat nilainilai nasionalisme pimpin presiden,Ideologi,4
4614,gila damping desa paksa buzzer apa kerja kakak cak duren aniesmuhaimin2024 anies deserve better ter0risbaasyir dukungamin,Politik,1
4615,dukung 02 ditwitter rasa paling bersih paling benar nyata edit vidio framing cak imin bawa bawa nabi argumen nista atribut agama ras calon presiden anies b dukung ring 1 nista shalat fakta atas mau playing victim,Politik,1
4616,ganjar mahfud hapus kredit macet tani amp nelayan seluruh indonesia cek program amp visi misi ganjar mahfud ganjar hapus kredit macet tani amp nelayan rembuganjar,Ekonomi,5
4617,kampanye jawa barat anies sisir tasikmalaya cak imin garut,Pertahanan dan Keamanan,3
4618,desak anies perempuan lingkung hidup agraria thread,Sosial Budaya,6
4619,satu hati satu tekad pasti prabowogibran menang milu presiden jelassama02 dukungantulus untuk02,Politik,1
4620,ganjar pranowo beri dukung penuh bentuk pasu siber cipta solusi baik negara ganjarmahfudm3nangdebat ganjarmahfud2024 coblos3,Pertahanan dan Keamanan,3
4621,ganjar mahfud garda samudra laut aman sejahtera ganda sejahtera raih makmur lanjut ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,1
4622,kriteria capres pilih ummat islam aswaja warga nu pilih pimpin taat ibadah punya skil intelektual etika bahkan orang nenek lanjut usia acehpun pilih abah anies iman beliau etika beliau masyaallah makin yakin pilih amin haveaniesday,Ideologi,4
4623,malam pak anies baswedan teman ulama masyarakat santri rawan simpatisan acara istiqosah ponpes al aziziyah bangkal madura jawa timur rabu 31 januari 2024,Sosial Budaya,6
4624,sungguh rencana bijak pak ganjar sangat baik beliau mampu lanjut program pak jokowi lanjutgansemuakerja mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 perempuan maju,Politik,1
4625,kata yuli suara getar temu diam selasa 212024 indonesiasentris indonesiahijau 02melanjutkan anakmudaindonesiaemas prabowo subianto,Politik,1
4626,purwokerto keren waktu 24 jam desak anies laksana datang sini anak muda peduli masa depan bangsa haveaniesday,Politik,1
4627,makin akrab guru tinggi pasang ganjar pranowo mahfud md bakal ajak buat program bikin daerah makin maju ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4628,prabowo ngomong gw malu 2018 sebut yerusalem ibukota israel bukan masalah indonesia 2024 debat capres sudut gaza kait pasu militer benar2 layak semat capres pro zionis prabowo benar2 layak mimpin bangsa,Ideologi,4
4629,janji anies bangun banyak lapang sepak bola standar fifa malu hanya bullshit loe kate jis karya anies kudet loe ahhh nie 5 lapang sepak bola kampung standar fifa dki jakarta,Politik,1
4630,baliho amin pasang kampung susun akuarium warga punya hak politik sama tak gentar meski tekan anies deserves better,Politik,1
4631,upaya hapus kredit macet cara ganjar pranowo mahfud md entas miskin utama kaum nelayan akibat jerat hutang beban hidup rembuganjar,Ekonomi,5
4632,ganjar pranowo janji diri menang pilpres 2024 hapus kredit macet nelayan bebas nelayan wajib selesai pinjam ganjar harap produktivitas sejahtera nelayan tingkat rembuganjar,Ekonomi,5
4633,peristiwa mega bintang 1997 ulang pasang spanduk tekan dukung ganjar mahfud tinggal keroyok dukung prabowo gibran yogyakarta 7 rawan ganjar mahfud keroyok 15 prajurit tni kodim boyolali spanduk ganjar mahfud hilang pagi hari,Politik,1
4634,abang ganjar pranowo mah udah bukti banget peka perhati sama rakyat keren banget dehganjarpranowopranowopilihanumat ganjarmahfudrebound jnk,Politik,1
4635,urai kontroversi nyata anies baswedan bingkai demokrasi untukkepentinganpribadi omonomon retorika,Politik,1
4636,jogetjoget asyik pemuda butuh solusi konkret lalu program terstrukturseperti program ganjar pranowo ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4637,ada kirab bangsa lebih ingat lestari terus budaya kostum semua bagus bangett makasih banyak prabowo gibran kirabkebangsaan02,Sosial Budaya,6
4638,abah anies angkat martabat tani terus terus terima bansos hasil cukup aminajadulu,Sosial Budaya,6
4639,pimpin ganjar pranowo cipta lingkung dukung kembang startup industri kreatif jakarta ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 tani bangga tan,Ekonomi,5
4640,sumatra barat pak anies langsung malam tuju ciamis jawa barat purwakarta larut malam warga purwakarta cegat pak anies warga teriak turun mobil akhir pak anies keluar mobil salam warga purwakarta,Demografi,2
4641,ganjar vs prabowo acara paku integritas kpk ganjar berantas korupsi jaga independensi kpk transparansi anggar miskin koruptor kirim nusakambangan prabowo naik gaji jabat kasih diam resmi mewah silah nilai ganjar presiden rakyat ganjarmahfud2024,Politik,1
4642,malam jenguk dukung ganjar mahfud korban aniaya aparat boyolali tujuh korban rawat rsud pandan arang mas arif diva ajak bicara kondisi mas slamet andono lebih baik ceritacerita ajak gojek dikit mohon doa nggih moga saudara rawat lekas sembuh semua ganjarmahfud2024,Sosial Budaya,6
4643,program satu keluarga miskin satu sarjana ganjarmahfud nilai putus rantai miskin ganjargratiskankuliah,Politik,1
4644,2010 anies diri jadi ketua gera indonesia ajar buah gera daya ajar muda rekrut latih kemudian kirim guru pelosok indonesia lama tahun,Sosial Budaya,6
4645,ganjar sat set b3rkorban jaga adil sosial ekonomi prajurit tni anggota polri ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,1
4646,abah anies angkat martabat tani terus terus terima bansos hasil cukup aminajadulu,Sosial Budaya,6
4647,investorfriendly approach pasang capres cawapres ganjar pranowo prof mahfud md md satu cipta regulasi hukum dukung tumbuh investasiganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
4648,pasang capres cawapres ganjar pranowo mahfud md motor ubah kredit 35 koprasi umkm andal bisnis lokal sukses terus temantemanganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
4649,anak muda indonesia future nation hand time change anies presidentsampaikan sampai teman lain saat adu ide amp gagasantunjukan karyakarya pak anies ubah indonesia lebih baik,Ideologi,4
4650,ganjar hapus kredit macet tani rp600 miliar harap hilang beban tanggung tadi tani nelayan jadi lebih ringan kerja peduli ganjarmahfud tingkat produktivitas sejahtera tani rembuganjar,Ekonomi,5
4651,anies bicara latar belakang jis sama amin maju sepak bola nasional umpanmanies,Sosial Budaya,6
4652,anies rasyid baswedan darat morowali larang warga tiongkok milik tambang nikel imip pribumi numpang negri sendiri bubar tambang nikel imip saat audit verifikasi usaha cina nkri,Pertahanan dan Keamanan,3
4653,pilpres 2024 jangan lupa pilih ganjar pranowo internet super cepat gratis janjinyajnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,1
4654,cak imin tular virus trol pak anies 01 sibuk serang isu teroris radikal radikul cak imin pukul pake tobat ekologis paus savage paham cara main pro mah hihi,Sosial Budaya,6
4655,join trend prabowo jabartetapprabowo prabowobersamapalestina indonesiaprima menangkanpancasila prabowogibran2024,Politik,1
4656,prabowo sebut rasio utang 50 persen pdb ekonom hatihati bukan semangat tambah utang tempobisnis,Ekonomi,5
4657,ganjar pranowo dukung upaya wujud perintah bebas praktek korupsi ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,1
4658,koalisi anies ganjar awal malu malu kini benar benar malu maluin awal ide inisiasi asbun jenak masuk akal ambil pilih meski pikir pikir benar ada masuk akal cikal bakal lahir koalisi imajiner anies ganjar koalisi penting bukan jokowi masuk akal pikir pilih politik hitung hitung matematika dukung ganjar 100 plus dukung anies 150 lalu gabung otomatis 250 pikir pilih politik hanya angka bukan rasa bila benar jadi putar benar ada bagi dukung ganjar pilih anies otomatis semua dukung ganjar alih anies jelas prediksi ngawur koq anies emang potensi ganjar lolos putar dua imajinasi gabung anies ganjar sejati muncul takut kalah antem sendiri keroyokan jelas bukan gagas smart tindak putus asa pasang prabowo gibran justru untung tiba tiba sangat banyak pilih punya nalar baik kubu anies maupun ganjar pindah prabowo sekali pilih golput alias nyoblos tak bodoh bodoh milik ide bodoh gobang gabung penting hukum jokowi,Politik,1
4659,kampanye kendari anies rakyat peras buruh murah usaha asing,Politik,1
4660,ganjar pranowo mahfud md nyata bakal terap sistem satu data indonesia masyarakat indonesia mudah layan melayaniganjar mahfud m3nang ganjarmahfudrebound ganjarpranowopilihanumat jnk temanalamganjar atikohibunegara apri0601,Politik,1
4661,rumah layak huni tak mahal paslon 3 ganjar pranowo mahfud md bawa program rumah 10 juta keluarga bahagia punya tempat tinggalganjarmahfudrebound ganjarpranowopilihanumat jnk,Ekonomi,5
4662,ganjar pranowo pimpin kualitas berani bawa isu sejahtera prajurit panggung nasional ganjarmahfudm3nangdebat ganjarmahfud2024 coblos3,Politik,1
4663,keinget pernah suatu jokowi hina prabowo palti langsung diri tempat duduk ngambil hpnya betul cas langsung laku serang balas prabowo never forgotten bro savepalti savepaltiwest,Politik,1
4664,prabowo pionir ubah manusia kompas 02untukmelanjutkan buktinyata tiadahenti,Politik,1
4665,masalah harga ikan izin duet ganjar pranowo prof mahfud tinggal diam langsung cari solusinyank21ja3 jnk ganjarmahfudrebound ganjarpranowopilihanumat tabrakprof,Politik,1
4666,progam makan siang gratis prabowo tiru india mantap,Ideologi,4
4667,program capres ganjar pranowo tawar solusi inovatif buat lanjut ekonomi desa jnk ganjarpranowopilihanumat,Ekonomi,5
4668,guys dalem banget jaga suara 01 hari h coblos harap harap orang sana doa doa orang sana bukan soal suara anies baswedan muhaimin iskandar takeanieslookatjakarta aminajadulu,Politik,1
4669,debat calon presiden dua 7 januari lalu langsung seru anies baswedan ganjar pranowo tak ulang canggung debat pertama tampak tahan diri serang prabowo subianto,Politik,1
4670,jawab brillian pak anies,Sosial Budaya,6
4671,jangan daya prabowo soal palestina abu janda bela israel sampe berbusabusa sana,Politik,1
4672,kagum ngeliat temu ide pak prabowo xanana gusmao presiden timor leste lp cipinang semua bukti visi kuat ubah positif,Politik,1
4673,prabowo satu hati jabar jabartetapuntuk02 berbuatbaik untukmasyarakat,Politik,1
4674,terima kasih seluruh serta hadir desak anies tukar aspirasi kemarin banyak bahas buka kait isuisu sehat perempuan lingkung hidup agraria langsung laku sesi penuh aspirasi tukar pikir insya allah bawa ubah baik indonesia depan moga wujud 14 februari desakanies nakes perempuan lingkunganhidup agraria,Sosial Budaya,6
4675,imo salah satu prestasi fenomenal anies baswedan jabat gubernur dki jakarta sukses selenggara balap mobil formula e meski event formula e beri izin setneg selaku kelola kawasan monas gelar monas sekitar tim anies bangun sirkuit balap waktu singkat ancol ada bawah wewenang pemprov dki jakarta event formula e dapat dukung sponsor bumn bahkan listrik sumber energi mobil2 formula e musti bayar pln bayang indonesia pertama kali ada event formula e bukan dapat dukung penuh panitya bayar listrik alhamdulillah event formula e sukses gelar perdana indonesia,Sosial Budaya,6
